run_timestamp,keyword,current_score,avg_velocity,avg_acceleration,momentum_score,label,source
2026-06-29T02:31:21.627033+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,กางเกงขายาวทรงสวย,39.0,4.333,4.333,4.333,GROWTH,live
2026-06-29T02:31:21.627033+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,คอลลาเจน,0.0,5.111,0.0,3.578,INTRO,live
2026-06-29T02:37:16.338475+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เครื่องฟอกอากาศ,0.0,4.111,0.0,2.878,INTRO,live
2026-06-29T02:37:16.338475+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เครื่องชงกาแฟ,0.0,-5.0,0.0,-3.5,DECLINE,live
2026-06-29T02:37:16.338475+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
